timestamp,cam_id,class,conf,x1,y1,x2,y2,image_path
20251012_212849,0,person,0.84,246,171,1062,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.84,245,162,1062,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.85,242,158,1058,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.83,232,124,1063,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.84,249,152,1073,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.85,234,145,1067,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.85,235,165,1067,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.84,233,169,1064,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212849,0,person,0.84,234,176,1061,720,logs/images/cam0_20251012_212849_person.jpg
20251012_212850,0,person,0.82,230,173,1061,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.83,242,177,1064,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.82,277,169,1067,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.81,259,169,1069,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.81,238,143,1069,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.82,240,96,1071,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.8,247,149,1065,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.81,251,116,1069,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.8,235,147,1068,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.82,232,113,1066,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.8,235,140,1064,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.82,237,133,1067,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.8,254,150,1066,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.78,249,150,1067,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212850,0,person,0.8,243,152,1072,720,logs/images/cam0_20251012_212850_person.jpg
20251012_212851,0,person,0.82,234,147,1066,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.82,236,144,1064,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.82,230,113,1056,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.82,239,150,1060,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.78,240,149,1056,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.81,236,135,1050,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.8,238,150,1048,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.79,286,164,1066,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.8,246,173,1050,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.82,250,163,1042,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.79,236,149,1056,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.83,238,137,1061,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.78,267,156,1068,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.79,235,142,1056,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212851,0,person,0.81,237,151,1064,720,logs/images/cam0_20251012_212851_person.jpg
20251012_212852,0,person,0.81,238,142,1066,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.82,239,119,1067,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.82,233,123,1060,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.79,228,91,1063,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.79,234,128,1061,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.8,243,124,1072,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.77,245,137,1064,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.79,326,154,1067,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.82,242,147,1059,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.81,270,157,1058,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.82,249,119,1050,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.8,246,130,1058,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.8,243,123,1060,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.81,239,132,1054,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212852,0,person,0.8,240,119,1061,720,logs/images/cam0_20251012_212852_person.jpg
20251012_212853,0,person,0.8,239,124,1056,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.82,234,121,1060,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.81,237,124,1056,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.82,233,118,1059,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.83,239,109,1064,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.82,248,142,1064,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.83,239,106,1063,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.81,234,109,1060,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.82,232,82,1065,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.83,246,148,1068,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.81,261,148,1066,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.82,259,137,1068,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.81,271,144,1072,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.81,287,151,1057,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212853,0,person,0.79,331,133,1062,720,logs/images/cam0_20251012_212853_person.jpg
20251012_212854,0,person,0.77,329,158,1060,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.77,311,106,1072,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.71,269,149,1068,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.77,234,139,1065,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.8,235,128,1065,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.82,224,106,1073,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.83,244,114,1071,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.83,248,109,1072,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.81,291,132,1074,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.79,238,94,1070,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.82,234,104,1074,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.81,254,90,1073,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.83,253,126,1072,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.84,256,130,1072,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212854,0,person,0.82,234,125,1072,720,logs/images/cam0_20251012_212854_person.jpg
20251012_212855,0,person,0.84,237,126,1071,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.81,235,123,1070,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.81,236,124,1070,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.82,233,108,1070,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.8,230,78,1072,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.8,230,123,1067,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.8,252,121,1061,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.81,225,82,1073,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.85,232,109,1071,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.8,237,135,1069,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.78,274,153,1075,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.77,266,161,1070,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.81,254,165,1077,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.82,238,168,1073,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212855,0,person,0.8,232,170,1061,720,logs/images/cam0_20251012_212855_person.jpg
20251012_212856,0,person,0.81,245,142,1077,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.84,238,162,1077,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.83,233,156,1081,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.82,248,155,1077,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.8,250,163,1080,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.82,247,161,1076,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.83,241,144,1073,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.83,244,150,1071,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.84,249,163,1074,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.84,263,158,1075,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.83,263,159,1074,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.83,253,162,1075,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.84,249,150,1074,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.84,245,153,1074,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212856,0,person,0.84,260,157,1073,720,logs/images/cam0_20251012_212856_person.jpg
20251012_212857,0,person,0.84,250,144,1072,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.85,243,149,1071,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.84,247,152,1072,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.82,243,161,1072,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.85,234,157,1073,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.85,242,157,1075,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.85,243,153,1074,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.85,245,148,1073,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.84,252,152,1075,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.84,246,141,1076,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.84,247,150,1074,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.84,244,151,1072,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.85,249,147,1073,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.84,243,151,1072,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212857,0,person,0.82,248,143,1071,720,logs/images/cam0_20251012_212857_person.jpg
20251012_212858,0,person,0.84,254,154,1071,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.84,251,159,1072,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.84,262,165,1073,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.84,241,133,1073,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.83,248,149,1072,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.84,252,170,1072,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.82,242,139,1069,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.85,242,143,1074,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.82,253,159,1075,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.81,243,138,1073,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.81,256,148,1072,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.84,236,163,1075,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.82,238,169,1073,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.82,235,138,1074,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212858,0,person,0.82,252,156,1075,720,logs/images/cam0_20251012_212858_person.jpg
20251012_212859,0,person,0.85,264,150,1073,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.82,259,159,1073,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.82,295,162,1076,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.84,249,159,1071,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.83,246,153,1073,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.84,255,140,1074,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.82,251,159,1076,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.83,256,165,1077,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.83,256,157,1071,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.83,252,160,1075,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.84,250,163,1078,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.82,262,173,1075,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.83,244,128,1076,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.84,247,156,1078,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212859,0,person,0.84,246,151,1076,720,logs/images/cam0_20251012_212859_person.jpg
20251012_212900,0,person,0.83,265,170,1076,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.83,253,156,1071,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.82,242,133,1077,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.82,242,150,1075,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.8,243,124,1073,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.82,284,164,1078,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.81,255,155,1080,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.81,248,159,1080,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.82,310,177,1082,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.83,246,169,1080,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.83,252,169,1080,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.8,252,185,1078,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.82,266,168,1074,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.83,278,174,1075,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212900,0,person,0.83,270,169,1077,720,logs/images/cam0_20251012_212900_person.jpg
20251012_212901,0,person,0.8,256,151,1068,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.79,242,155,1072,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.78,254,159,1077,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.76,239,101,1087,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.8,247,159,1077,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.76,279,174,1078,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.78,245,149,1069,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.79,241,167,1074,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.83,237,140,1073,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,helmet,0.52,563,159,861,367,logs/images/cam0_20251012_212901_helmet.jpg
20251012_212901,0,person,0.77,241,165,1069,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.8,247,133,1076,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.8,280,163,1076,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,helmet,0.38,559,174,860,374,logs/images/cam0_20251012_212901_helmet.jpg
20251012_212901,0,person,0.79,269,154,1071,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,helmet,0.39,560,171,860,368,logs/images/cam0_20251012_212901_helmet.jpg
20251012_212901,0,person,0.82,241,159,1072,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212901,0,person,0.82,244,146,1071,720,logs/images/cam0_20251012_212901_person.jpg
20251012_212902,0,person,0.78,241,147,1081,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.78,243,147,1068,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.82,238,139,1075,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.82,263,138,1076,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.82,240,150,1072,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.84,240,139,1074,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.83,230,132,1076,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.82,228,133,1071,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.79,230,70,1077,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.79,227,117,1082,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.77,231,146,1080,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.81,241,131,1075,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.78,245,138,1086,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.78,249,154,1085,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212902,0,person,0.8,240,135,1084,720,logs/images/cam0_20251012_212902_person.jpg
20251012_212903,0,person,0.79,248,146,1078,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.79,251,131,1076,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.8,259,130,1078,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.8,243,135,1074,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.83,239,134,1075,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.81,245,119,1076,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.82,224,118,1082,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.81,244,145,1077,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.81,259,160,1075,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.81,253,160,1076,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.81,241,137,1098,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.82,263,142,1084,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.84,250,131,1079,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.83,249,142,1072,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212903,0,person,0.84,244,148,1073,720,logs/images/cam0_20251012_212903_person.jpg
20251012_212904,0,person,0.82,246,146,1076,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.81,250,160,1075,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.79,250,149,1077,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.85,250,152,1073,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.81,238,140,1073,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.85,249,140,1072,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.83,247,148,1070,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.85,247,148,1071,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.81,240,162,1074,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.84,240,147,1074,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.83,256,144,1071,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.83,241,170,1075,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.82,240,146,1080,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.8,301,152,1081,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212904,0,person,0.83,257,140,1073,720,logs/images/cam0_20251012_212904_person.jpg
20251012_212905,0,person,0.77,247,143,1079,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.8,245,135,1091,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.8,231,155,1079,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.81,236,125,1077,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.8,237,131,1080,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.79,295,142,1086,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.82,242,130,1078,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.8,245,136,1081,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.83,238,128,1082,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.83,251,147,1078,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.8,262,156,1077,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.81,249,134,1082,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.81,243,142,1079,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.82,249,111,1074,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212905,0,person,0.8,253,147,1070,720,logs/images/cam0_20251012_212905_person.jpg
20251012_212906,0,person,0.81,246,147,1075,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.82,244,148,1071,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.82,257,151,1076,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.83,254,146,1072,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.83,252,113,1078,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.82,276,155,1083,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.84,241,133,1078,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.8,311,151,1082,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.83,242,130,1088,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.81,249,164,1077,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.81,241,169,1073,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.8,237,165,1075,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.78,241,161,1073,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.81,240,140,1077,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212906,0,person,0.82,238,153,1081,720,logs/images/cam0_20251012_212906_person.jpg
20251012_212907,0,person,0.79,231,164,1085,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.79,246,170,1081,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.79,329,159,1087,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.79,263,131,1086,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.8,237,126,1079,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.77,316,147,1085,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.78,236,135,1080,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.79,224,133,1078,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.8,238,141,1077,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.81,235,108,1076,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.81,241,126,1079,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.82,232,138,1074,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.82,305,149,1080,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.79,246,152,1071,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212907,0,person,0.8,251,146,1073,720,logs/images/cam0_20251012_212907_person.jpg
20251012_212908,0,person,0.79,253,158,1073,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.79,264,164,1075,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.82,248,169,1076,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.8,250,161,1077,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.83,257,161,1073,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.8,257,166,1071,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.82,250,146,1072,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.78,266,156,1073,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.81,258,139,1072,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.78,319,159,1078,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.8,248,122,1076,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.81,327,153,1082,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.82,293,155,1081,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.83,246,156,1075,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212908,0,person,0.82,255,145,1072,720,logs/images/cam0_20251012_212908_person.jpg
20251012_212909,0,person,0.83,261,144,1076,720,logs/images/cam0_20251012_212909_person.jpg
20251012_212909,0,person,0.82,260,147,1074,720,logs/images/cam0_20251012_212909_person.jpg
20251012_212909,0,person,0.82,271,143,1075,720,logs/images/cam0_20251012_212909_person.jpg
20251012_212909,0,person,0.8,274,146,1077,720,logs/images/cam0_20251012_212909_person.jpg
20251012_212909,0,person,0.8,307,152,1078,720,logs/images/cam0_20251012_212909_person.jpg
20251012_212909,0,person,0.79,251,144,1078,720,logs/images/cam0_20251012_212909_person.jpg
